dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,time_category,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day
2011-04-21,Summer,0,4,0,0,Thu,Ya,Cerah,0.56,0.5303,0.43,0.3582,11,33,44,Malam,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,1,0,Thu,Ya,Cerah,0.52,0.5,0.45,0.2239,6,20,26,Malam,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,2,0,Thu,Ya,Cerah,0.5,0.4848,0.42,0.3881,3,10,13,Malam,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,3,0,Thu,Ya,Berkabut,0.46,0.4545,0.51,0.4627,4,3,7,Malam,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,4,0,Thu,Ya,Berkabut,0.44,0.4394,0.54,0.4478,2,4,6,Malam,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,7,0,Thu,Ya,Berkabut,0.42,0.4242,0.47,0.4627,15,183,198,Pagi,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,9,0,Thu,Ya,Berkabut,0.42,0.4242,0.47,0.2836,18,178,196,Pagi,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,10,0,Thu,Ya,Cerah,0.42,0.4242,0.44,0.3582,25,73,98,Siang,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,11,0,Thu,Ya,Cerah,0.44,0.4394,0.41,0.2836,34,99,133,Siang,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,12,0,Thu,Ya,Cerah,0.46,0.4545,0.38,0.1642,49,150,199,Siang,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,13,0,Thu,Ya,Cerah,0.48,0.4697,0.33,0.3284,55,122,177,Siang,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,14,0,Thu,Ya,Cerah,0.5,0.4848,0.34,0.3881,68,160,228,Siang,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,15,0,Thu,Ya,Cerah,0.52,0.5,0.29,0.4179,69,166,235,Sore,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,16,0,Thu,Ya,Cerah,0.52,0.5,0.27,0.3582,66,228,294,Sore,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,17,0,Thu,Ya,Cerah,0.5,0.4848,0.29,0.1642,79,402,481,Sore,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,18,0,Thu,Ya,Cerah,0.5,0.4848,0.25,0.2836,71,381,452,Sore,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,19,0,Thu,Ya,Cerah,0.46,0.4545,0.28,0.2836,52,272,324,Malam,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,20,0,Thu,Ya,Cerah,0.44,0.4394,0.3,0.1343,28,176,204,Malam,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,21,0,Thu,Ya,Cerah,0.42,0.4242,0.47,0.194,25,159,184,Malam,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,22,0,Thu,Ya,Cerah,0.42,0.4242,0.38,0.0896,31,106,137,Malam,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-21,Summer,0,4,23,0,Thu,Ya,Cerah,0.4,0.4091,0.43,0.1045,13,86,99,Malam,Summer,0.0,4.0,0.0,Thu,Ya,Cerah,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
2011-04-22,Summer,0,4,0,0,Fri,Ya,Cerah,0.36,0.3485,0.62,0.194,3,30,33,Malam,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,1,0,Fri,Ya,Cerah,0.36,0.3333,0.53,0.2537,2,22,24,Malam,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,2,0,Fri,Ya,Cerah,0.36,0.3333,0.53,0.2985,2,7,9,Malam,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,3,0,Fri,Ya,Cerah,0.36,0.3333,0.53,0.2985,0,2,2,Malam,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,4,0,Fri,Ya,Cerah,0.34,0.3182,0.53,0.2836,1,2,3,Malam,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,5,0,Fri,Ya,Cerah,0.34,0.3182,0.53,0.2239,0,16,16,Malam,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,6,0,Fri,Ya,Cerah,0.34,0.3182,0.53,0.2836,2,47,49,Pagi,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,7,0,Fri,Ya,Berkabut,0.34,0.3182,0.53,0.2836,5,175,180,Pagi,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,8,0,Fri,Ya,Berkabut,0.34,0.3182,0.53,0.2537,15,331,346,Pagi,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,9,0,Fri,Ya,Hujan Ringan,0.34,0.303,0.61,0.2985,17,178,195,Pagi,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,10,0,Fri,Ya,Berkabut,0.36,0.3485,0.62,0.194,32,104,136,Siang,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,11,0,Fri,Ya,Hujan Ringan,0.34,0.3333,0.66,0.194,23,83,106,Siang,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,12,0,Fri,Ya,Hujan Ringan,0.34,0.3333,0.76,0.1343,19,61,80,Siang,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,13,0,Fri,Ya,Hujan Ringan,0.34,0.3333,0.87,0.194,3,37,40,Siang,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,14,0,Fri,Ya,Hujan Ringan,0.34,0.3182,0.87,0.2537,3,33,36,Siang,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,15,0,Fri,Ya,Hujan Ringan,0.34,0.3333,0.87,0.194,13,62,75,Sore,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,16,0,Fri,Ya,Hujan Ringan,0.34,0.3333,0.87,0.1343,4,58,62,Sore,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,17,0,Fri,Ya,Hujan Ringan,0.32,0.303,0.93,0.2239,6,63,69,Sore,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,18,0,Fri,Ya,Hujan Ringan,0.32,0.303,0.93,0.2239,4,47,51,Sore,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,19,0,Fri,Ya,Hujan Ringan,0.32,0.303,0.93,0.2239,7,48,55,Malam,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,20,0,Fri,Ya,Hujan Ringan,0.32,0.303,0.87,0.2239,8,39,47,Malam,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,21,0,Fri,Ya,Hujan Ringan,0.3,0.303,0.93,0.1642,5,23,28,Malam,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,22,0,Fri,Ya,Hujan Ringan,0.3,0.303,1.0,0.1343,3,21,24,Malam,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-22,Summer,0,4,23,0,Fri,Ya,Hujan Ringan,0.32,0.3333,0.93,0.1045,0,17,17,Malam,Summer,0.0,4.0,0.0,Fri,Ya,Berkabut,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
2011-04-23,Summer,0,4,0,0,Sat,Tidak,Berkabut,0.32,0.3182,1.0,0.194,0,18,18,Malam,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,1,0,Sat,Tidak,Berkabut,0.32,0.3182,1.0,0.194,5,11,16,Malam,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,2,0,Sat,Tidak,Hujan Ringan,0.32,0.3333,1.0,0.1343,3,14,17,Malam,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,3,0,Sat,Tidak,Hujan Ringan,0.32,0.3333,1.0,0.0896,0,4,4,Malam,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,4,0,Sat,Tidak,Hujan Ringan,0.34,0.3636,1.0,0.0,2,3,5,Malam,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,5,0,Sat,Tidak,Hujan Ringan,0.34,0.3636,1.0,0.0,1,6,7,Malam,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,6,0,Sat,Tidak,Berkabut,0.34,0.3333,1.0,0.1642,0,11,11,Pagi,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,7,0,Sat,Tidak,Hujan Ringan,0.34,0.3333,1.0,0.1642,2,17,19,Pagi,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,8,0,Sat,Tidak,Berkabut,0.36,0.3333,1.0,0.2537,15,32,47,Pagi,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,9,0,Sat,Tidak,Berkabut,0.38,0.3939,0.94,0.2985,13,55,68,Pagi,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,10,0,Sat,Tidak,Berkabut,0.42,0.4242,0.88,0.2239,36,93,129,Siang,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,11,0,Sat,Tidak,Berkabut,0.46,0.4545,0.88,0.2239,68,164,232,Siang,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,12,0,Sat,Tidak,Cerah,0.52,0.5,0.83,0.4179,94,197,291,Siang,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,13,0,Sat,Tidak,Cerah,0.52,0.5,0.83,0.3881,126,186,312,Siang,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,14,0,Sat,Tidak,Cerah,0.58,0.5455,0.78,0.3582,182,209,391,Siang,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,15,0,Sat,Tidak,Cerah,0.6,0.5909,0.73,0.3881,171,226,397,Sore,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,16,0,Sat,Tidak,Cerah,0.6,0.5909,0.73,0.2836,180,246,426,Sore,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,17,0,Sat,Tidak,Cerah,0.6,0.5909,0.73,0.3284,168,215,383,Sore,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,18,0,Sat,Tidak,Cerah,0.58,0.5455,0.78,0.194,149,227,376,Sore,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,19,0,Sat,Tidak,Cerah,0.56,0.5303,0.83,0.2836,84,199,283,Malam,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,20,0,Sat,Tidak,Berkabut,0.54,0.5152,0.88,0.2537,45,138,183,Malam,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,21,0,Sat,Tidak,Berkabut,0.56,0.5303,0.83,0.2836,32,103,135,Malam,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,22,0,Sat,Tidak,Berkabut,0.58,0.5455,0.78,0.2537,55,114,169,Malam,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-23,Summer,0,4,23,0,Sat,Tidak,Berkabut,0.54,0.5152,0.88,0.1642,31,86,117,Malam,Summer,0.0,4.0,0.0,Sat,Tidak,Berkabut,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
2011-04-24,Summer,0,4,0,0,Sun,Tidak,Cerah,0.52,0.5,0.83,0.2239,30,66,96,Malam,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,1,0,Sun,Tidak,Cerah,0.5,0.4848,0.88,0.194,14,40,54,Malam,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,2,0,Sun,Tidak,Cerah,0.5,0.4848,0.88,0.194,27,45,72,Malam,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,3,0,Sun,Tidak,Cerah,0.5,0.4848,0.94,0.0896,4,20,24,Malam,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,4,0,Sun,Tidak,Cerah,0.5,0.4848,0.94,0.0896,0,5,5,Malam,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,5,0,Sun,Tidak,Cerah,0.5,0.4848,0.94,0.0896,5,7,12,Malam,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,6,0,Sun,Tidak,Berkabut,0.5,0.4848,1.0,0.0,10,3,13,Pagi,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,7,0,Sun,Tidak,Berkabut,0.5,0.4848,1.0,0.0,16,11,27,Pagi,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,8,0,Sun,Tidak,Cerah,0.52,0.5,0.94,0.2239,38,42,80,Pagi,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,9,0,Sun,Tidak,Cerah,0.56,0.5303,0.88,0.2537,73,104,177,Pagi,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,10,0,Sun,Tidak,Cerah,0.6,0.5758,0.78,0.1642,118,171,289,Siang,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,11,0,Sun,Tidak,Cerah,0.66,0.6212,0.65,0.1343,124,193,317,Siang,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,12,0,Sun,Tidak,Cerah,0.68,0.6364,0.65,0.2537,168,220,388,Siang,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,13,0,Sun,Tidak,Cerah,0.7,0.6515,0.58,0.2836,205,236,441,Siang,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,14,0,Sun,Tidak,Cerah,0.7,0.6515,0.54,0.3284,197,223,420,Siang,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,15,0,Sun,Tidak,Cerah,0.66,0.6212,0.61,0.2537,167,202,369,Sore,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,16,0,Sun,Tidak,Cerah,0.74,0.6667,0.48,0.3881,162,197,359,Sore,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,17,0,Sun,Tidak,Cerah,0.66,0.6212,0.65,0.2985,142,189,331,Sore,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,18,0,Sun,Tidak,Cerah,0.64,0.6061,0.69,0.1642,96,174,270,Sore,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,19,0,Sun,Tidak,Hujan Ringan,0.6,0.5606,0.83,0.2836,62,132,194,Malam,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,20,0,Sun,Tidak,Hujan Ringan,0.6,0.5606,0.83,0.2836,34,71,105,Malam,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,21,0,Sun,Tidak,Hujan Ringan,0.54,0.5152,0.94,0.1642,8,53,61,Malam,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,22,0,Sun,Tidak,Hujan Ringan,0.54,0.5152,1.0,0.1642,5,40,45,Malam,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-24,Summer,0,4,23,0,Sun,Tidak,Hujan Ringan,0.54,0.5152,1.0,0.0896,5,37,42,Malam,Summer,0.0,4.0,0.0,Sun,Tidak,Berkabut,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
2011-04-25,Summer,0,4,0,0,Mon,Ya,Hujan Ringan,0.52,0.5,1.0,0.0,2,10,12,Malam,Summer,0.0,4.0,0.0,Mon,Ya,Cerah,24.873347,28.725,77.6667,12.417311,773.0,3300.0,4073.0
2011-04-25,Summer,0,4,1,0,Mon,Ya,Cerah,0.54,0.5152,1.0,0.0896,2,8,10,Malam,Summer,0.0,4.0,0.0,Mon,Ya,Cerah,24.873347,28.725,77.6667,12.417311,773.0,3300.0,4073.0
2011-04-25,Summer,0,4,2,0,Mon,Ya,Cerah,0.54,0.5152,1.0,0.0896,1,9,10,Malam,Summer,0.0,4.0,0.0,Mon,Ya,Cerah,24.873347,28.725,77.6667,12.417311,773.0,3300.0,4073.0
2011-04-25,Summer,0,4,3,0,Mon,Ya,Berkabut,0.5,0.4848,1.0,0.1045,2,8,10,Malam,Summer,0.0,4.0,0.0,Mon,Ya,Cerah,24.873347,28.725,77.6667,12.417311,773.0,3300.0,4073.0
2011-04-25,Summer,0,4,4,0,Mon,Ya,Berkabut,0.52,0.5,1.0,0.0,1,4,5,Malam,Summer,0.0,4.0,0.0,Mon,Ya,Cerah,24.873347,28.725,77.6667,12.417311,773.0,3300.0,4073.0
2011-04-25,Summer,0,4,5,0,Mon,Ya,Berkabut,0.46,0.4545,1.0,0.0,3,14,17,Malam,Summer,0.0,4.0,0.0,Mon,Ya,Cerah,24.873347,28.725,77.6667,12.417311,773.0,3300.0,4073.0
2011-04-25,Summer,0,4,6,0,Mon,Ya,Berkabut,0.5,0.4848,1.0,0.0,7,59,66,Pagi,Summer,0.0,4.0,0.0,Mon,Ya,Cerah,24.873347,28.725,77.6667,12.417311,773.0,3300.0,4073.0
2011-04-25,Summer,0,4,7,0,Mon,Ya,Berkabut,0.52,0.5,1.0,0.0896,13,183,196,Pagi,Summer,0.0,4.0,0.0,Mon,Ya,Cerah,24.873347,28.725,77.6667,12.417311,773.0,3300.0,4073.0
2011-04-25,Summer,0,4,8,0,Mon,Ya,Cerah,0.56,0.5303,0.88,0.1045,27,326,353,Pagi,Summer,0.0,4.0,0.0,Mon,Ya,Cerah,24.873347,28.725,77.6667,12.417311,773.0,3300.0,4073.0
2011-04-25,Summer,0,4,9,0,Mon,Ya,Cerah,0.6,0.5606,0.83,0.1343,27,147,174,Pagi,Summer,0.0,4.0,0.0,Mon,Ya,Cerah,24.873347,28.725,77.6667,12.417311,773.0,3300.0,4073.0
2011-04-25,Summer,0,4,10,0,Mon,Ya,Cerah,0.64,0.6061,0.73,0.2239,61,64,125,Siang,Summer,0.0,4.0,0.0,Mon,Ya,Cerah,24.873347,28.725,77.6667,12.417311,773.0,3300.0,4073.0
2011-04-25,Summer,0,4,11,0,Mon,Ya,Cerah,0.64,0.6061,0.73,0.2239,53,94,147,Siang,Summer,0.0,4.0,0.0,Mon,Ya,Cerah,24.873347,28.725,77.6667,12.417311,773.0,3300.0,4073.0
2011-04-25,Summer,0,4,12,0,Mon,Ya,Cerah,0.66,0.6212,0.74,0.2537,48,140,188,Siang,Summer,0.0,4.0,0.0,Mon,Ya,Cerah,24.873347,28.725,77.6667,12.417311,773.0,3300.0,4073.0
